user_id,month,day,mb_used
1283,12,10,799.56
1283,12,11,2428.2
1283,12,12,216.63
1283,12,13,680.37
1283,12,14,224.71
1283,12,15,1487.92
1283,12,16,1761.98
1283,12,17,278.06
1283,12,19,1250.0
1283,12,20,802.61
1283,12,21,459.88
1283,12,22,1336.97
1283,12,23,2260.2
1283,12,24,713.3399999999999
1283,12,25,1293.8600000000001
1283,12,26,2366.4300000000003
1283,12,27,1331.62
1283,12,29,1480.4299999999998
1283,12,30,196.89
1283,12,31,1149.78
1284,9,8,627.15
1284,9,9,527.83
1284,9,10,1206.38
1284,9,11,794.96
1284,9,12,2862.46
1284,9,13,146.35
1284,9,14,1412.77
1284,9,15,1923.1
1284,9,16,2023.88
1284,9,17,955.36
1284,9,18,2082.6800000000003
1284,9,20,558.69
1284,9,21,1504.31
1284,9,23,1238.04
1284,9,24,1787.03
1284,9,25,708.96
1284,9,26,773.31
1284,9,27,766.62
1284,10,1,1242.85
1284,10,3,599.84
1284,10,4,1382.96
1284,10,5,4729.7
1284,10,6,1235.19
1284,10,7,1203.04
1284,10,8,1289.83
1284,10,9,887.03
1284,10,10,508.62
1284,10,11,258.09
1284,10,12,1652.0300000000002
1284,10,13,621.17
1284,10,15,937.6700000000001
1284,10,16,1432.13
1284,10,18,2741.86
1284,10,19,1681.01
1284,10,20,955.41
1284,10,22,539.5699999999999
1284,10,23,24.32
1284,10,24,1497.84
1284,10,26,180.86
1284,10,27,996.27
1284,10,28,2084.52
1284,10,29,617.8199999999999
1284,10,30,817.9300000000001
1284,10,31,1570.31
1284,11,1,240.33
1284,11,3,324.49
1284,11,4,919.59
1284,11,5,1070.28
1284,11,6,128.96
1284,11,7,1460.49
1284,11,8,481.9
1284,11,10,1146.28
1284,11,11,945.52
1284,11,12,968.01
1284,11,13,1497.32
1284,11,14,838.04
1284,11,15,990.6600000000001
1284,11,16,1579.5900000000001
1284,11,17,2433.02
1284,11,20,562.68
1284,11,21,2986.4900000000002
1284,11,23,2717.34
1284,11,24,303.86
1284,11,25,536.0
1284,11,26,481.39000000000004
1284,11,28,1480.49
1284,11,29,1536.47
1284,11,30,87.37
1284,12,1,724.2
1284,12,2,563.82
1284,12,3,21.06
1284,12,4,163.25
1284,12,6,965.16
1284,12,7,852.1
1284,12,8,929.3299999999999
1284,12,9,1669.42
1284,12,12,909.95
1284,12,13,629.95
1284,12,14,486.13
1284,12,15,0.0
1284,12,16,595.27
1284,12,17,824.69
1284,12,18,745.49
1284,12,19,378.32
1284,12,20,990.66
1284,12,21,1149.91
1284,12,22,1997.65
1284,12,25,1079.5900000000001
1284,12,26,1920.1100000000001
1284,12,27,516.33
1284,12,28,1681.72
1284,12,29,1055.43
1284,12,30,376.95
1284,12,31,91.17
1285,8,10,579.85
1285,8,11,973.76
1285,8,12,455.56
1285,8,13,792.34
1285,8,14,595.79
1285,8,24,172.17
1285,8,29,100.05
1285,8,31,195.86
1285,9,1,614.92
1285,9,6,554.95
1285,9,8,805.57
1285,9,11,229.06
1285,9,12,592.59
1285,9,19,335.82
1285,9,27,0.0
1285,9,29,540.19
1285,10,5,862.79
1285,10,9,708.19
1285,10,12,1520.9
1285,10,13,524.88
1285,10,25,0.0
1285,10,28,702.45
1285,11,3,550.71
1285,11,6,575.79
1285,11,7,378.66
1285,11,8,150.41
1285,11,10,582.36
1285,11,22,60.78
1285,11,23,231.38
1285,11,24,534.44
1285,12,7,363.49
1285,12,8,827.67
1285,12,10,572.02
1285,12,19,297.22
1285,12,25,355.66
1285,12,26,100.41
1285,12,28,607.9300000000001
1286,12,8,423.54
1286,12,9,239.57
1286,12,10,1077.37
1286,12,11,352.79
1286,12,12,9.76
1286,12,13,1387.12
1286,12,16,18.88
1286,12,17,0.0
1286,12,18,409.97
1286,12,19,200.65
1286,12,20,263.87
1286,12,21,573.7
1286,12,22,383.28
1286,12,23,1247.89
1286,12,24,698.71
1286,12,25,1164.11
1286,12,27,627.63
1286,12,28,415.62
1286,12,29,644.19
1286,12,30,779.41
1286,12,31,433.23
1287,11,7,984.23
1287,11,8,252.74
1287,11,9,984.65
1287,11,10,1097.24
1287,11,12,182.69
1287,11,13,1584.12
1287,11,14,0.0
1287,11,15,382.78
1287,11,16,48.17
1287,11,17,142.06
1287,11,18,356.1
1287,11,19,1417.44
1287,11,20,885.27
1287,11,21,1399.45
1287,11,22,557.61
1287,11,23,599.96
1287,11,25,125.13
1287,11,26,0.0
1287,11,27,290.42
1287,11,29,490.12
1287,11,30,943.01
1287,12,1,913.02
1287,12,2,1321.79
1287,12,3,132.44
1287,12,4,869.27
1287,12,5,673.45
1287,12,6,474.82
1287,12,7,1721.01
1287,12,8,599.98
1287,12,9,0.0
1287,12,10,674.52
1287,12,11,375.71
1287,12,12,0.0
1287,12,13,789.8
1287,12,14,1227.44
1287,12,15,0.0
1287,12,16,229.08
1287,12,17,267.05
1287,12,18,353.6
1287,12,19,33.16
1287,12,21,684.97
1287,12,22,31.89
1287,12,23,482.26
1287,12,24,657.99
1287,12,27,336.91
1287,12,28,1088.97
1287,12,29,1474.9399999999998
1287,12,30,998.74
1287,12,31,932.85
1288,10,9,378.32
1288,10,10,918.02
1288,10,11,236.14
1288,10,13,1465.8400000000001
1288,10,14,0.0
1288,10,16,726.3199999999999
1288,10,17,449.15
1288,10,18,1119.24
1288,10,19,1096.17
1288,10,20,811.95
1288,10,21,1019.0
1288,10,22,185.76
1288,10,24,262.69
1288,10,25,0.0
1288,10,26,871.21
1288,10,27,1400.04
1288,10,28,1568.85
1288,10,29,464.11
1288,10,30,1451.71
1288,10,31,236.01
1288,11,2,702.61
1288,11,3,526.09
1288,11,4,1001.27
1288,11,5,861.6600000000001
1288,11,6,456.04
1288,11,7,1075.52
1288,11,8,937.66
1288,11,9,166.78
1288,11,10,710.11
1288,11,11,227.69
1288,11,12,424.99
1288,11,13,0.0
1288,11,14,161.01
1288,11,15,551.22
1288,11,16,732.77
1288,11,17,193.55
1288,11,21,201.27
1288,11,22,15.77
1288,11,24,442.12
1288,11,27,0.0
1288,11,28,632.81
1288,11,29,1310.92
1288,11,30,647.1700000000001
1288,12,1,0.0
1288,12,2,647.41
1288,12,3,552.74
1288,12,4,133.27
1288,12,5,1384.04
1288,12,6,471.89
1288,12,7,0.0
1288,12,8,58.31
1288,12,9,0.0
1288,12,11,123.26
1288,12,13,0.0
1288,12,14,751.1600000000001
1288,12,15,798.34
1288,12,16,98.74
1288,12,17,622.37
1288,12,18,42.73
1288,12,19,923.03
1288,12,20,320.65
1288,12,21,650.97
1288,12,22,1313.49
1288,12,23,537.53
1288,12,24,829.0
1288,12,25,2604.08
1288,12,26,0.0
1288,12,27,644.13
1288,12,30,664.6899999999999
1288,12,31,451.05
1289,11,13,912.0999999999999
1289,11,14,383.75
1289,11,15,314.87
1289,11,16,194.28
1289,11,17,1156.27
1289,11,18,1197.8899999999999
1289,11,19,744.24
1289,11,20,319.13
1289,11,21,355.24
1289,11,23,1341.8899999999999
1289,11,24,274.0
1289,11,25,715.97
1289,11,26,1792.44
1289,11,27,891.8100000000001
1289,11,28,488.64
1289,11,29,1613.1299999999999
1289,12,1,1056.35
1289,12,2,861.22
1289,12,3,651.94
1289,12,4,1136.85
1289,12,5,120.72
1289,12,6,423.56
1289,12,7,1506.09
1289,12,8,313.2
1289,12,10,867.3299999999999
1289,12,11,338.78
1289,12,12,0.0
1289,12,13,219.12
1289,12,14,476.25
1289,12,15,555.7
1289,12,16,779.51
1289,12,17,222.18
1289,12,18,674.02
1289,12,19,903.08
1289,12,21,892.08
1289,12,22,407.48
1289,12,23,339.66999999999996
1289,12,24,338.59000000000003
1289,12,25,1829.6200000000001
1289,12,26,0.0
1289,12,27,1074.09
1289,12,28,659.86
1289,12,29,354.39
1289,12,30,518.75
1289,12,31,1140.98
1290,11,14,168.48
1290,11,15,804.03
1290,11,17,963.02
1290,11,18,1152.36
1290,11,20,433.57
1290,11,21,723.43
1290,11,22,729.6
1290,11,24,1262.62
1290,11,25,798.5
1290,11,26,444.3
1290,11,28,1458.75
1290,12,1,287.27
1290,12,2,243.03
1290,12,4,1219.62
1290,12,5,759.07
1290,12,6,917.8
1290,12,7,479.9
1290,12,8,842.11
1291,4,26,1219.72
1291,4,27,1386.76
1291,4,28,533.8199999999999
1291,4,29,192.06
1291,4,30,446.98
1291,5,3,714.5699999999999
1291,5,4,1627.07
1291,5,6,1415.17
1291,5,7,366.68
1291,5,8,217.85
1291,5,10,920.6099999999999
1291,5,11,827.6
1291,5,12,719.18
1291,5,13,1247.06
1291,5,14,937.77
1291,5,16,40.24
1291,5,17,813.9000000000001
1291,5,18,264.88
1291,5,20,48.599999999999994
1291,5,21,440.05
1291,5,22,403.35
1291,5,24,50.1
1291,5,25,267.89
1291,5,26,630.8
1291,5,28,1232.42
1291,5,30,429.99
1291,5,31,403.95
1291,6,1,2072.76
1291,6,2,330.83
1291,6,3,0.0
1291,6,4,1427.8400000000001
1291,6,5,269.21
1291,6,6,0.0
1291,6,7,440.29
1291,6,8,1293.8
1291,6,9,377.14
1291,6,10,117.41
1291,6,12,1246.3400000000001
1291,6,15,297.66
1291,6,16,575.59
1291,6,18,143.96
1291,6,19,552.75
1291,6,21,304.45000000000005
1291,6,22,672.3100000000001
1291,6,23,413.12
1291,6,24,780.5799999999999
1291,6,25,2166.4900000000002
1291,6,26,392.1
1291,6,27,213.13
1291,6,28,1341.19
1291,7,1,1709.58
1291,7,2,1675.3600000000001
1291,7,4,497.70000000000005
1291,7,5,618.66
1291,7,7,543.47
1291,7,8,935.4200000000001
1291,7,9,485.09999999999997
1291,7,10,0.0
1291,7,11,739.26
1291,7,12,540.58
1291,7,13,0.0
1291,7,14,1028.26
1291,7,15,769.2
1291,7,17,1847.8899999999999
1291,7,18,406.68
1291,7,19,0.0
1291,7,20,804.39
1291,7,21,2110.91
1291,7,22,591.19
1291,7,23,231.58
1291,7,24,299.46000000000004
1291,7,25,673.24
1291,7,26,463.47
1291,7,27,107.41
1291,7,28,538.15
1291,7,29,1623.04
1291,7,30,1295.3
1291,7,31,961.97
1291,8,1,638.73
1291,8,3,2803.61
1291,8,4,720.43
1291,8,5,1453.23
1291,8,6,124.13000000000001
1291,8,7,786.8
1291,8,8,776.41
1291,8,9,0.0
1291,8,10,670.31
1291,8,11,123.68
1291,8,12,582.46
1291,8,13,745.21
1291,8,14,661.8499999999999
1291,8,15,1313.88
1291,8,16,607.36
1291,8,17,788.6
1291,8,18,625.94
1291,8,19,0.0
1291,8,20,1407.55
1291,8,21,465.7
1291,8,22,695.11
1291,8,23,789.62
1291,8,24,1018.23
1291,8,25,1185.89
1291,8,26,588.73
1291,8,29,92.6
1291,8,30,473.71
1291,8,31,859.84
1291,9,1,1102.48
1291,9,2,814.1
1291,9,3,192.71
1291,9,4,131.37
1291,9,5,774.48
1291,9,8,0.0
1291,9,9,796.86
1291,9,10,231.14
1291,9,12,266.84
1291,9,13,1273.29
1291,9,14,1648.49
1291,9,15,0.0
1291,9,16,670.49
1291,9,17,393.45
1291,9,19,122.53
1291,9,20,1340.03
1291,9,21,143.56
1291,9,22,306.23
1291,9,23,791.63
1291,9,24,761.66
1291,9,25,774.37
1291,9,26,811.88
1291,9,27,429.94
1291,9,28,632.52
1291,9,29,413.68
1291,9,30,101.0
1291,10,1,0.0
1291,10,2,650.93
1291,10,3,1027.66
1291,10,5,58.06
1291,10,6,594.36
1291,10,7,405.79
1291,10,8,919.8199999999999
1291,10,10,2193.54
1291,10,11,439.44
1291,10,12,1018.0899999999999
1291,10,13,654.77
1291,10,14,441.94000000000005
1291,10,15,568.79
1291,10,16,963.48
1291,10,17,104.36
1291,10,18,780.84
1291,10,20,2255.78
1291,10,21,246.01
1291,10,22,1127.3
1291,10,23,285.22
1291,10,24,591.89
1291,10,25,1176.71
1291,10,27,488.15
1291,10,28,343.43999999999994
1291,10,29,2680.94
1291,10,31,1250.94
1291,11,2,697.3399999999999
1291,11,3,27.91
1291,11,4,258.63
1291,11,8,507.81
1291,11,10,678.92
1291,11,12,379.03
1291,11,13,815.07
1291,11,14,425.41
1291,11,16,1783.87
1291,11,17,0.0
1291,11,20,1340.52
1291,11,21,384.83
1291,11,22,1058.46
1291,11,23,0.0
1291,11,24,17.49
1291,11,25,801.08
1291,11,26,1252.46
1291,11,27,270.87
1291,11,28,1298.2
1291,11,29,32.65
1291,11,30,527.73
1291,12,1,571.2
1291,12,2,334.52
1291,12,3,289.81
1291,12,4,238.4
1291,12,5,162.91
1291,12,6,210.92
1291,12,8,39.41
1291,12,10,1761.88
1291,12,11,0.0
1291,12,12,1355.5100000000002
1291,12,13,286.69
1291,12,14,461.66
1291,12,15,497.22
1291,12,16,828.5799999999999
1291,12,17,750.4
1291,12,19,726.14
1291,12,20,1432.4
1291,12,21,0.0
1291,12,23,413.74
1291,12,25,363.08
1291,12,26,24.19
1291,12,27,207.54
1291,12,28,470.06
1291,12,29,461.68
1291,12,30,298.83
1292,7,18,854.95
1292,7,19,2621.4300000000003
1292,7,20,1505.65
1292,7,22,1235.85
1292,7,23,2869.73
1292,7,24,2339.25
1292,7,25,1436.97
1292,7,26,223.57
1292,7,27,1069.03
1292,7,28,2257.56
1292,7,29,1833.92
1292,7,30,1619.4
1292,7,31,1231.9299999999998
1292,8,1,931.91
1292,8,2,2392.36
1292,8,3,3194.04
1292,8,4,2469.95
1292,8,5,2221.78
1292,8,6,2138.72
1292,8,7,348.68
1292,8,8,2105.1
1292,8,9,555.12
1292,8,10,741.52
1292,8,11,1624.71
1292,8,12,2606.29
1292,8,13,1682.67
1292,8,14,1005.6700000000001
1292,8,15,792.52
1292,8,16,1506.24
1292,8,17,79.59
1292,8,18,1888.75
1292,8,19,252.87
1292,8,20,2434.57
1292,8,21,1112.2
1292,8,22,1087.75
1292,8,23,2820.66
1292,8,24,2639.11
1292,8,25,2215.62
1292,8,26,591.07
1292,8,27,1411.19
1292,8,28,3229.94
1292,8,29,1543.3700000000001
1292,8,30,2246.81
1292,8,31,1938.57
1292,9,2,653.71
1292,9,3,302.83
1292,9,4,1807.1299999999999
1292,9,5,432.27
1292,9,6,1366.75
1292,9,7,275.84
1292,9,8,699.25
1292,9,9,591.57
1292,9,10,489.15
1292,9,11,3314.6
1292,9,12,1340.44
1292,9,13,1736.69
1292,9,14,2448.75
1292,9,15,1610.03
1292,9,16,322.91
1292,9,17,1673.98
1292,9,18,1431.06
1292,9,19,191.52
1292,9,20,2668.42
1292,9,21,340.72
1292,9,23,907.7
1292,9,24,1095.15
1292,9,25,1556.31
1292,9,26,865.17
1292,9,27,283.8
1292,9,28,1543.27
1292,9,29,1634.5700000000002
1292,9,30,1323.8
1292,10,2,0.0
1292,10,3,438.89
1292,10,4,2117.5
1292,10,5,2703.09
1292,10,6,1198.15
1292,10,7,1435.19
1292,10,8,3347.8900000000003
1292,10,9,912.26
1292,10,10,855.55
1292,10,11,1133.87
1292,10,12,2717.32
1292,10,13,1126.7
1292,10,14,3598.65
1292,10,15,965.76
1292,10,16,1514.2199999999998
1292,10,17,2009.93
1292,10,18,2563.69
1292,10,19,1923.03
1292,10,20,1274.49
1292,10,21,826.5
1292,10,22,1268.7
1292,10,23,2132.2599999999998
1292,10,24,2347.17
1292,10,25,1004.22
1292,10,26,1165.85
1292,10,27,1008.34
1292,10,28,1080.67
1292,10,29,533.79
1292,10,30,1770.6100000000001
1292,10,31,1894.46
1292,11,1,820.57
1292,11,2,205.03
1292,11,3,489.18
1292,11,4,1837.3200000000002
1292,11,5,1719.5400000000002
1292,11,6,811.71
1292,11,7,2563.0099999999998
1292,11,8,2917.3100000000004
1292,11,9,1794.59
1292,11,10,1737.05
1292,11,11,1584.6399999999999
1292,11,12,1232.49
1292,11,13,250.93
1292,11,14,1047.92
1292,11,15,2366.29
1292,11,16,1073.93
1292,11,17,662.82
1292,11,18,0.0
1292,11,19,1174.58
1292,11,20,323.79
1292,11,21,177.99
1292,11,22,802.02
1292,11,23,437.32
1292,11,24,1715.6100000000001
1292,11,25,279.31
1292,11,26,696.44
1292,11,27,2727.7200000000003
1292,11,28,379.38
1292,11,29,782.24
1292,11,30,1267.06
1292,12,1,2198.16
1292,12,2,246.51
1292,12,3,2110.38
1292,12,4,1771.62
1292,12,5,638.53
1292,12,6,1367.51
1292,12,7,1092.19
1292,12,8,1917.28
1292,12,9,849.29
1292,12,10,2664.1099999999997
1292,12,11,1928.2399999999998
1292,12,12,1614.92
1292,12,13,1307.01
1292,12,14,2312.84
1292,12,15,297.22
1292,12,16,1128.78
1292,12,17,3359.6499999999996
1292,12,18,1801.0700000000002
1292,12,19,2537.79
1292,12,20,1714.1200000000001
1292,12,21,3191.25
1292,12,22,3226.15
1292,12,23,932.01
1292,12,24,78.6
1292,12,25,2190.41
1292,12,26,3255.92
1292,12,27,1039.58
1292,12,28,1260.9099999999999
1292,12,30,2158.42
1292,12,31,1844.19
1293,8,14,907.97
1293,8,15,2533.83
1293,8,16,2202.04
1293,8,17,1005.21
1293,8,18,309.68
1293,8,19,1000.2
1293,8,20,354.51
1293,8,21,840.13
1293,8,22,1362.55
1293,8,23,314.19
1293,8,24,919.03
1293,8,25,1935.94
1293,8,26,1606.08
1293,8,27,1586.96
1293,8,28,140.17
1293,8,29,183.49
1293,8,30,199.56
1293,8,31,549.86
1293,9,1,1631.83
1293,9,2,601.43
1293,9,3,742.64
1293,9,4,1677.52
1293,9,5,0.0
1293,9,6,682.36
1293,9,7,1502.63
1293,9,8,139.13
1293,9,9,1325.1999999999998
1293,9,10,1745.55
1293,9,11,2250.08
1293,9,13,536.94
1293,9,14,2271.2799999999997
1293,9,15,1422.8600000000001
1293,9,16,2664.6400000000003
1293,9,17,2067.77
1293,9,18,1198.12
1293,9,19,2360.43
1293,9,20,1584.1999999999998
1293,9,22,1609.1599999999999
1293,9,23,1311.8500000000001
1293,9,26,83.4
1293,9,28,1197.63
1293,9,29,1004.21
1293,9,30,660.74
1293,10,2,1427.23
1293,10,3,439.9
1293,10,4,1155.74
1293,10,5,2518.84
1293,10,6,526.55
1293,10,7,1660.68
1293,10,11,3136.4700000000003
1293,10,12,1128.28
1293,10,13,767.51
1293,10,14,940.8399999999999
1293,10,15,2173.84
1293,10,16,617.5799999999999
1293,10,17,458.87
1293,10,18,2126.21
1293,10,20,1330.91
1293,10,21,2338.6499999999996
1293,10,22,1732.65
1293,10,23,725.2
1293,10,24,1995.8400000000001
1293,10,25,123.24
1293,10,26,1125.38
1293,10,27,725.59
1293,10,28,5794.780000000001
1293,10,29,887.73
1293,10,30,1194.94
1293,10,31,2909.81
1293,11,1,1825.6
1293,11,2,1024.18
1293,11,3,721.66
1293,11,4,2171.31
1293,11,5,686.69
1293,11,6,2370.15
1293,11,8,1129.21
1293,11,9,1207.53
1293,11,10,652.35
1293,11,11,1538.5500000000002
1293,11,12,414.46
1293,11,13,709.55
1293,11,14,363.89
1293,11,15,1074.1
1293,11,16,69.49
1293,11,17,0.0
1293,11,18,878.42
1293,11,20,1870.22
1293,11,21,1621.62
1293,11,22,908.3900000000001
1293,11,23,1506.92
1293,11,24,1378.5
1293,11,25,857.47
1293,11,26,979.52
1293,11,27,1480.51
1293,11,28,176.55
1293,11,29,1743.08
1293,11,30,1247.28
1293,12,1,665.62
1293,12,2,1796.74
1293,12,3,807.67
1293,12,4,459.45
1293,12,5,634.48
1293,12,6,441.99
1293,12,7,844.38
1293,12,8,2715.36
1293,12,9,593.1099999999999
1293,12,10,0.0
1293,12,11,1377.06
1293,12,12,2081.5299999999997
1293,12,13,2345.79
1293,12,14,1095.9299999999998
1293,12,15,493.35
1293,12,16,460.36
1293,12,18,1089.12
1293,12,19,1383.6
1293,12,21,2069.62
1293,12,22,1742.3
1293,12,23,401.92
1293,12,24,535.47
1293,12,25,467.7
1293,12,26,1615.49
1293,12,27,1134.83
1293,12,28,792.3299999999999
1293,12,29,53.42
1293,12,31,990.36
1294,9,25,1178.54
1294,9,26,1769.51
1294,9,27,1032.03
1294,9,28,0.0
1294,9,29,321.2
1294,9,30,2254.18
1294,10,1,1549.1
1294,10,2,1300.0
1294,10,3,1300.5900000000001
1294,10,4,2164.6
1294,10,5,408.01
1294,10,6,1321.32
1294,10,7,1249.4
1294,10,8,709.4300000000001
1294,10,10,391.79
1294,10,11,2230.02
1294,10,12,139.34
1294,10,13,486.93
1294,10,14,671.89
1294,10,15,572.52
1294,10,17,2330.38
1294,10,18,195.2
1294,10,20,275.77
1294,10,21,2272.4700000000003
1294,10,22,365.51
1294,10,23,0.0
1294,10,24,1665.4299999999998
1294,10,25,2093.75
1294,10,26,0.0
1294,10,27,756.46
1294,10,28,2527.62
1294,10,29,1576.67
1294,10,30,267.16
1294,10,31,1427.81
1294,11,1,2505.34
1294,11,2,855.65
1294,11,3,1365.1
1294,11,4,236.14
1294,11,5,753.12
1294,11,6,2222.4300000000003
1294,11,7,357.83
1294,11,8,1512.51
1294,11,9,1258.1
1294,11,10,585.96
1294,11,11,2052.95
1294,11,12,3.92
1294,11,13,618.61
1295,8,12,294.35
1295,8,13,1174.39
1295,8,14,341.16
1295,8,15,1417.3899999999999
1295,8,16,1564.6699999999998
1295,8,19,0.0
1295,8,21,0.0
1295,8,22,409.16
1295,8,23,280.96
1295,8,24,1869.41
1295,8,25,1078.46
1295,8,26,436.21
1295,8,27,75.04
1295,8,28,746.41
1295,8,29,280.02
1295,8,30,745.66
1295,8,31,668.97
1295,9,1,0.0
1295,9,2,1203.4
1295,9,3,639.73
1295,9,4,1284.55
1295,9,5,882.28
1295,9,6,1050.82
1295,9,7,234.4
1295,9,8,0.0
1295,9,9,991.11
1295,9,12,1279.52
1295,9,13,0.0
1295,9,14,1169.58
1295,9,15,287.0
1295,9,16,518.4399999999999
1295,9,17,1297.44
1295,9,18,614.37
1295,9,20,611.61
1295,9,21,0.0
1295,9,22,419.02
1295,9,23,729.58
1295,9,24,983.1400000000001
1295,9,25,1236.1100000000001
1295,9,26,391.61
1295,9,27,428.3
1295,9,29,772.3199999999999
1295,9,30,93.3
1295,10,1,1315.03
1295,10,2,688.77
1295,10,3,748.47
1295,10,4,860.53
1295,10,5,213.93
1295,10,6,277.24
1295,10,7,962.55
1295,10,8,227.35000000000002
1295,10,9,1394.59
1295,10,10,1636.76
1295,10,11,534.63
1295,10,12,741.18
1295,10,13,535.79
1295,10,15,560.79
1295,10,16,1259.48
1295,10,18,994.73
1295,10,19,825.97
1295,10,20,770.59
1295,10,21,794.78
1295,10,22,419.82
1295,10,23,0.0
1295,10,25,1516.74
1295,10,26,50.86
1295,10,28,484.29999999999995
1295,10,29,37.34
1295,10,30,582.4
1295,10,31,1497.02
1295,11,1,2286.62
1295,11,2,242.63
1295,11,6,745.11
1295,11,7,534.99
1295,11,8,171.55
1295,11,9,976.3199999999999
1295,11,10,183.0
1295,11,11,591.66
1295,11,12,933.0899999999999
1295,11,14,587.92
1295,11,15,239.55
1295,11,16,526.8
1295,11,17,1254.08
1295,11,18,752.21
1295,11,20,490.12
1295,11,21,655.09
1295,11,22,1223.73
1295,11,23,0.0
1295,11,24,1213.02
1295,11,25,1210.26
1295,11,26,898.8599999999999
1295,11,27,0.0
1295,11,28,1470.99
1295,11,29,1204.25
1295,12,1,1064.87
1295,12,2,555.9100000000001
1295,12,3,1013.79
1295,12,4,1109.49
1295,12,5,182.21
1295,12,6,403.63
1295,12,7,995.76
1295,12,8,262.3
1295,12,9,210.79
1295,12,10,764.29
1295,12,11,840.3
1295,12,12,1919.99
1295,12,13,336.36
1295,12,15,95.16
1295,12,16,1578.4
1295,12,17,635.13
1295,12,18,1340.8899999999999
1295,12,19,356.26
1295,12,20,549.3
1295,12,22,2151.99
1295,12,24,409.7
1295,12,26,0.0
1295,12,28,652.58
1295,12,29,1201.59
1295,12,30,1214.36
1295,12,31,2360.98
1296,10,21,2247.31
1296,10,22,96.41
1296,10,23,107.82
1296,10,24,1009.24
1296,10,25,279.05
1296,10,26,316.71
1296,10,28,383.96
1296,10,29,1854.3899999999999
1296,10,30,1398.96
1296,10,31,2933.95
1296,11,1,827.25
1296,11,2,320.92
1296,11,3,321.81
1296,11,4,2534.6
1296,11,5,0.0
1296,11,6,208.07
1296,11,7,1638.01
1296,11,9,329.89
1296,11,10,752.44
1296,11,12,200.48
1296,11,13,336.73
1296,11,14,1083.9
1296,11,15,115.25
1296,11,16,1067.96
1296,11,17,1505.4099999999999
1296,11,18,1266.02
1296,11,19,106.58
1296,11,20,899.54
1296,11,21,1892.7
1296,11,22,738.0899999999999
1296,11,24,0.0
1296,11,25,642.99
1296,11,27,654.24
1296,11,28,637.72
1296,11,29,1519.97
1296,11,30,585.95
1296,12,2,0.0
1296,12,3,1308.3
1296,12,4,292.39
1296,12,5,722.12
1296,12,6,301.39
1296,12,7,382.73
1296,12,8,757.77
1296,12,9,475.68
1296,12,12,0.0
1296,12,13,387.37
1296,12,14,1937.9299999999998
1296,12,16,434.43
1296,12,17,370.32
1296,12,18,963.18
1296,12,19,498.21
1296,12,20,1211.32
1296,12,21,1242.6
1296,12,25,1115.8799999999999
1296,12,27,488.47
1296,12,28,480.65
1296,12,29,687.09
1296,12,30,385.89
1296,12,31,407.45
1297,11,16,1159.08
1297,11,17,284.63
1297,11,19,1777.53
1297,11,20,426.04
1297,11,21,1047.29
1297,11,22,928.19
1297,11,23,1316.16
1297,11,24,860.75
1297,11,25,385.71
1297,11,28,1322.57
1297,11,29,1439.6799999999998
1297,11,30,1299.87
1297,12,1,705.31
1297,12,2,1323.95
1297,12,3,706.3499999999999
1297,12,4,715.27
1297,12,5,234.34
1297,12,6,415.9
1297,12,7,910.4300000000001
1297,12,8,451.57
1297,12,9,655.0600000000001
1297,12,10,1454.96
1297,12,11,106.28999999999999
1297,12,12,0.0
1297,12,13,280.89
1298,12,14,714.38
1298,12,16,267.48
1298,12,17,1384.98
1298,12,18,655.0
1298,12,19,2093.74
1298,12,20,989.06
1298,12,21,944.48
1298,12,22,2235.73
1298,12,23,1512.3200000000002
1298,12,24,680.37
1298,12,25,2884.95
1298,12,26,570.32
1298,12,27,170.67
1298,12,28,1545.1999999999998
1298,12,30,752.39
1298,12,31,481.69
1299,3,17,827.1899999999999
1299,3,18,0.0
1299,3,19,365.55
1299,3,20,0.0
1299,3,21,398.9
1299,3,24,103.94
1299,3,25,653.87
1299,3,27,185.6
1299,3,28,0.0
1299,3,29,307.16
1299,3,30,330.49
1299,3,31,1732.7
1299,4,1,1524.5
1299,4,2,571.89
1299,4,3,349.64
1299,4,4,775.37
1299,4,6,1682.6299999999999
1299,4,7,286.88
1299,4,8,702.47
1299,4,9,832.53
1299,4,10,796.76
1299,4,11,78.07
1299,4,12,795.71
1299,4,13,186.52
1299,4,15,1306.78
1299,4,16,830.66
1299,4,17,96.9
1299,4,19,653.03
1299,4,20,1402.02
1299,4,21,1098.73
1299,4,22,714.1099999999999
1299,4,23,504.23
1299,4,25,0.0
1299,4,26,122.82
1299,4,27,402.87
1299,4,28,0.0
1299,4,29,1003.0699999999999
1299,5,1,1715.37
1299,5,2,577.73
1299,5,3,1099.9499999999998
1299,5,4,1030.31
1299,5,5,342.58
1299,5,7,785.47
1299,5,8,1030.97
1299,5,9,1016.73
1299,5,10,415.53
1299,5,11,0.0
1299,5,13,589.26
1299,5,14,2119.76
1299,5,15,589.33
1299,5,16,788.9300000000001
1299,5,18,327.62
1299,5,19,196.02
1299,5,20,251.92
1299,5,21,492.61
1299,5,22,24.04
1299,5,23,53.93
1299,5,24,860.63
1299,5,26,4.3
1299,5,27,917.7500000000001
1299,5,28,815.21
1299,5,29,343.62
1299,5,30,1183.09
1299,5,31,631.46
1299,6,1,0.0
1299,6,2,251.89
1299,6,3,1576.18
1299,6,4,133.05
1299,6,5,831.65
1299,6,6,1741.35
